tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag,z,z_type,z_mean,z_error
FRB20201029B,,,140104136.0,0.0,154.75472234085706,0.0234756221088633,34.92962113034831,0.2076451559746992,,189.86914617297523,56.6410246405539,90.17617984734184,51.14127391358277,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,10.7900733948,314.1988220215,,3.143301808884083,,5.843015777514942,17.019928514691838,313.64571600365167,0.0527491460384448,278.8577072983152,291.90242289543016,0.0049151992425322,0.0045289541446839,0.0007034862133463,0.4716604896342922,0.2990303278720808,3.0148748739878943,1.4757075382259948,,1.0,59151.655444987,2.701526113924046e-09,59151.65535093575,1.604634292107221e-08,0.0003466577403263,0.0001145333027831,13.741000922248542,4.326072159838438,-94.40207568029982,20.70217803302148,503.13720703125,400.20751953125,430.40771484375,2010778.322033356,2011061.0,0.2423095703125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201029A,,,140120533.0,0.0,193.95298125914857,0.0379057711924704,50.20755111112565,0.1621228488530199,,121.14753925531404,66.90554413103035,143.4147117514441,41.642594280443845,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,27.9569988251,607.7745361328,,1.2720029519239735,,2.2567770185526657,39.393000117061085,608.7247291847955,0.0120265021738483,580.5083367522567,587.3691479681789,0.0049151992425322,0.0035404228996839,0.0002082513564169,0.8327830754511043,0.3659502980398511,3.48711233299462,1.4231150538420545,,1.0,59151.765260925895,9.244232046512479e-10,59151.76507839089,3.722531616290325e-09,0.000527213052056,4.913817165628088e-05,-1.0167824921089128,1.1093207640550773,-18.278623047026777,4.099514454453301,555.65185546875,400.20751953125,400.20751953125,2067674.1915417768,2069219.0,0.22039794921875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201030C,,,140201791.0,0.0,52.87668741486591,0.2354891521751262,29.87865152258137,0.2668265071810012,,159.6999430807128,-21.33664777774768,79.62474505433025,49.86034261313611,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,7.8044691086,973.3288574219,,1.2728160674042155,,2.352283025508845,7.374783897116134,974.112025825628,0.0446148768054814,900.5131440304947,895.3782408326056,0.0039321593940258,0.0,,0.401994302508588,0.2487130792515043,1.1174060414464106,0.4909990569879275,,1.0,59152.37254040838,6.7745080656322915e-09,59152.37224830665,1.4994983033034266e-08,0.0011344937559706,0.0001441351231538,3.726696311993445,3.2068518968523785,-5.511652869873344,4.398429348138085,800.18310546875,400.20751953125,561.16943359375,2065445.6125624704,2065494.0,0.2218017578125,,0.0,1.0,0.0,1.0,0.0,0.0,,photo,,0.1
FRB20201030B,,FRB20190609C,140210071.0,0.0,73.47562462465919,0.0814948256971306,24.13973635340685,0.0517575284527485,,177.3859884948195,-12.2402820329361,92.60044196390666,43.84457737588382,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,46.6643447876,479.1835021973,0.0,1.403280017125034,0.0,3.09785283872052,76.22249633754552,479.83679438596783,0.0035151338354848,365.4655412722868,324.7097232213592,0.0029491202440112,0.0010180194359717,2.474891129865261e-05,1.3321939547790196,0.4178636446166859,3.621797380471466,0.9967624587471164,,1.0,59152.42714433635,2.1799984040171689e-10,59152.42700045027,1.0761951330096051e-09,0.000226869200585,7.081363797053854e-06,20.47218467870688,1.1180667962547202,-114.81629939069622,5.275669487972919,504.06494140625,400.20751953125,437.51220703125,1972858.131052071,1978661.0,0.2545166015625,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201030A,,,140325948.0,0.0,277.8578472859533,0.03464364515097,53.957830109559325,0.119202407739138,,82.83905031474373,24.478728591780083,184.20593953676703,22.164887229788715,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,58.2423706055,695.9281005859,,1.2798443248958389,,2.31158124264642,77.88276035258495,696.589751727979,0.0010221256836371,639.9748905595688,645.6138304371241,0.0019660801626741,0.0,,2.7859851412053795,1.3183253627144655,6.92245623696946,3.0467571558210444,,1.0,59152.99198016405,1.269366833867025e-10,59152.99177128144,3.311377838599583e-10,0.0004726887236413,4.474847857952465e-06,-1.493164813957692,0.23509807757932,0.0827522812754971,0.3478809747558998,800.18310546875,400.20751953125,400.20751953125,2130552.275639862,2136612.0,0.19500732421875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201031C,,,140411585.0,0.0,345.42902028706385,0.0082095650398326,85.95527140933885,0.0392395430523109,,120.9010097834388,23.523827034988603,916.1972154982478,487.7658462328256,896.1709509521198,488.1189109786885,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,18.4733276367,900.5415039062,0.72768832851195,0.433691597524419,1.2602601372290274,0.7486878294270652,26.03320947519017,901.7354052995634,0.0048954932113519,839.5230748987645,838.6967432016676,0.0019660801626741,0.0,,1.5531035898429029,0.5129068872875663,3.285061079782384,1.083469839092138,,1.0,59153.668752292375,3.1458036175990856e-10,59153.66848189384,1.5011547560561667e-09,0.0004587098727118,8.346259832493198e-06,13.07987657844913,1.9589346617159125,-63.52873174023976,7.630462773076483,536.60888671875,400.20751953125,443.59130859375,1809348.272004421,1810020.0,0.31805419921875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201031B,,,140464005.0,0.0,194.7986972510801,0.1340950313893973,24.6607078062508,0.1547587268537285,,338.61997142472575,86.9782003621108,100.65823429143246,27.749357321791543,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,63.3338356018,818.8579101562,,3.3074567236957666,,5.619004909587938,90.09196511071728,819.5736698460962,0.0066806992867297,798.795041512785,799.9008422287454,0.0049151992425322,0.0104188251448228,0.0003614646179103,3.3543662872707407,0.957271800181314,18.732491810321218,5.049109756143836,,1.0,59153.76015392604,1.2803962334828611e-09,59153.7599081649,2.3786679292925328e-09,0.0008052132196845,3.146597704868992e-05,0.9168769437097362,0.2447033368811082,-3.9541214715182726,0.3369479380298119,800.18310546875,400.20751953125,449.40185546875,1943173.4378224907,1951283.0,0.26483154296875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201031A,,,140464264.0,0.0,204.7104726380163,0.1940373981903297,75.07907511923244,0.2115094902991003,,118.87235087902305,41.67340191498598,285.99792191949115,150.47003507189552,262.15601811804424,114.00461285703604,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,18.3439807892,458.9647827148,10.460151181520498,1.7126970958632437,18.53390672169622,3.141676582822403,20.918919239607376,459.5355730763458,0.0187020353522697,420.76182812812505,427.91469813947975,0.0039321603253483,0.0,,0.7747746982648395,0.2950316558082549,4.119582310600416,1.4996232465630013,,1.0,59153.79318885262,2.008896160532458e-09,59153.79305105416,5.957705440096106e-09,0.0013497755989422,9.660268947875518e-05,-0.00437556313014,0.9781606733181836,-4.661015640788927,1.7886811107597174,800.18310546875,400.20751953125,400.20751953125,1913268.398817846,1913700.0,0.27899169921875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201031D,,,140466737.0,0.0,224.66962684392,0.2415692242148732,69.58991198595872,0.2803568208757525,,108.19763501001287,43.71813447251357,197.87279785196228,119.14714610872235,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,7.8520975113,1485.2667236328,,1.4297452096457792,,2.949459621196397,6.62851954826655,1486.4590785549906,0.227006862532247,1449.406337360355,1456.347225410282,0.0049151992425322,0.0,,0.4417225162873426,0.3075119217195117,1.3411287534384009,0.8650800329843428,,1.0,59153.84394965815,4.098371242378107e-08,59153.84350392167,7.945630287053973e-08,0.0013753601402926,0.0002255688789458,59.28177165464118,33.40705001759456,-66.50188224122248,33.80434759905668,752.74658203125,518.85986328125,624.93896484375,2108224.0627285982,2108262.0,0.2056884765625,,0.0,1.0,0.0,1.0,0.0,0.0,,photo,,0.1
FRB20201101B,,,140553344.0,0.0,127.15099488164196,0.0364671837044117,29.20168776382362,0.1996391878556505,,194.156611164321,32.82392925166441,83.11650213605171,46.37771635638649,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,14.244137764,141.9353637695,,1.3106029033850153,,2.327364274012768,25.176620574795344,141.6397282771597,0.0043019745931565,83.35731036566223,87.7104458257147,0.0019660801626741,0.0,,0.7955091873077917,0.3258636246762812,1.744201794871949,0.6713652624942692,,1.0,59154.57337897796,2.6490987181659875e-10,59154.57333650521,1.316269759854549e-09,0.0002933895382544,8.487399496892952e-06,6.333284276699999,1.9606569187914449,-39.71184787776989,8.082835366378086,551.40380859375,400.20751953125,433.41064453125,2049962.137776432,2050590.0,0.2274169921875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201101A,,,140568319.0,0.0,188.44553123422617,0.0449312874913082,59.17172436510525,0.2049842879510173,,127.17776452915037,57.81074111287352,142.53393387381786,79.06762792118757,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,11.8160533905,406.3961486816,,0.764789679874511,,1.3292889372259795,14.317669072001012,406.5947621067584,0.0119785972094285,374.5118458509404,382.98379720857366,0.0029491202440112,0.0018745926819673,0.000257039869838,0.5307667961500568,0.2273503930629755,1.1634231548189828,0.3676595277929025,,1.0,59154.73995096431,1.194852217167863e-09,59154.739829040926,3.785999069805257e-09,0.0002199901268733,4.554133487461255e-05,0.8169408852808102,3.463805970466732,-13.870282909885098,10.331628482790409,619.44580078125,400.20751953125,412.14599609375,2094131.004352344,2094329.0,0.2109375,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201102C,,,140597946.0,0.0,291.62439209498984,0.0463299438905656,29.632970384407983,0.0686366625349723,,63.1547525533552,6.175711543342682,95.07900649122114,36.77938729675191,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,46.8106155396,672.4744262695,,1.7772773009706468,,3.0581973761404675,57.61901094980031,673.5962456802744,0.0009882651949577,441.17502426591057,435.0450858688376,0.0019660801626741,0.0,,3.462147770349344,1.1058857693156592,6.940699455295081,1.9345778252510588,,1.0,59155.02729879339,1.0762057911506415e-10,59155.02709680571,3.1458036175990856e-10,0.0003384473650831,2.8008988895257303e-06,3.3783658986980827,0.4222586641182335,-9.76250126624626,0.7679395914479709,773.25439453125,400.20751953125,475.79345703125,804168.0495771667,807482.0,0.205078125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201102B,,,140601336.0,0.0,296.11265509361283,0.1300290920669574,3.657730375310944,0.0511582923510001,,42.348547676392094,-10.051194341009891,50.19952070550664,37.71445649362504,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,68.4455413818,411.248626709,,5.6302406017278495,,10.295535041556985,224.9215854756094,411.4217065281576,0.0016582427957549,227.6260630588269,277.3351961735888,0.0088473607320338,0.0017304976783109,1.8746781570603992e-05,17.90961745209914,8.026588012882868,97.7256750745692,42.09281090691498,,0.0,59155.03940434736,2.814672939166485e-10,59155.03928097655,5.712106343480625e-10,0.0005611061743289,5.107539418951505e-06,8.550945929528872,0.2460629816093881,-14.292343108484252,0.3417146841708364,800.18310546875,400.20751953125,539.73388671875,650940.2803871382,701513.0,0.30938720703125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201102B,,,140601336.0,1.0,296.11265509361283,0.1300290920669574,3.657730375310944,0.0511582923510001,,42.348547676392094,-10.051194341009891,50.19952070550664,37.71445649362504,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,68.4455413818,411.248626709,,5.6302406017278495,,10.295535041556985,224.9215854756094,411.4217065281576,0.0016582427957549,227.6260630588269,277.3351961735888,0.0088473607320338,0.0017304976783109,1.8746781570603992e-05,17.90961745209914,8.026588012882868,97.7256750745692,42.09281090691498,,0.0,59155.03940438069,2.676685539881873e-10,59155.03928100988,5.656932700048856e-10,0.0005701937470187,1.2294225557043196e-05,-0.4806799145319209,0.3138226979095793,-8.607376520782385,0.7118553573089824,653.25927734375,400.20751953125,400.20751953125,650940.2803871382,701513.0,0.30938720703125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201102B,,,140601336.0,2.0,296.11265509361283,0.1300290920669574,3.657730375310944,0.0511582923510001,,42.348547676392094,-10.051194341009891,50.19952070550664,37.71445649362504,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,68.4455413818,411.248626709,,5.6302406017278495,,10.295535041556985,224.9215854756094,411.4217065281576,0.0016582427957549,227.6260630588269,277.3351961735888,0.0088473607320338,0.0017304976783109,1.8746781570603992e-05,17.90961745209914,8.026588012882868,97.7256750745692,42.09281090691498,,0.0,59155.0394044172,4.1944048234654474e-10,59155.03928104639,6.51235509963044e-10,0.0013558542883553,1.1801314648955797e-05,1.0046646816250335,0.2645945598810723,-5.794396628573765,0.4254016241780988,800.18310546875,400.20751953125,436.43798828125,650940.2803871382,701513.0,0.30938720703125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201102A,,,140693517.0,0.0,150.99795000447205,0.0508616131794557,61.13301782177866,0.2242381631179029,,150.56290329348397,45.998606389439416,148.45989889767432,88.67642297380404,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,9.3826093674,843.9290771484,,0.3246870815575174,,0.7067819642804148,12.124646560264717,844.5698955634044,0.0051457831287505,806.1341238075511,816.0859785605085,0.0029491202440112,0.0,,0.2969755867985929,0.1543705278576229,0.235892597032954,0.1883828703214815,,1.0,59155.63385908098,3.587317110032018e-10,59155.63360582436,1.5839383138427363e-09,0.0003167478697112,7.631187862201829e-06,10.760897376863806,4.1933221337467526,-44.21089182457922,13.271811994906969,567.83447265625,400.20751953125,451.98974609375,2013188.992945789,2013330.0,0.241455078125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201103C,,,140762541.0,0.0,36.11219177111524,0.1277843287646618,34.11334666620762,0.0162632839936662,,144.05641074552233,-24.914480253938265,15.239694332185536,29.52475498799146,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,41.155632019,525.6865234375,,7.384031181256428,,13.137752464132353,98.04510586965192,525.9168050688946,0.0338279902347568,463.4533746274026,467.27599642530834,0.0304742353036999,0.0838470489510392,0.0023596188423298,2.2728200954233,0.9027631502001556,47.78941873139002,16.90136722232698,,0.0,59156.31521671903,6.581345246559067e-09,59156.31505901519,1.2092016277165385e-08,0.0026177785330651,0.0001327063804487,3.8999152903954593,0.3143435234435795,-6.91774483816869,0.3785078979554874,800.18310546875,400.20751953125,530.50537109375,1971809.1572150087,1981415.0,0.25347900390625,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201103B,,,140803453.0,0.0,118.42279127309736,0.2178769351785003,69.9731236360298,0.238880060029615,,145.487620584767,30.676250925290983,213.819616922277,127.21547340241514,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,11.2836084366,1119.7124023438,,1.175100244336813,,2.206349086793915,14.35566846698877,1121.0790977674512,0.0465944289774955,1069.0378213458514,1073.3973522251997,0.0314572751522064,0.0,,0.4897225251701689,0.2967069488553541,2.462105198943457,0.9336273593072898,,1.0,59156.5428382804,2.718081759667257e-09,59156.54250210845,1.4233368261784562e-08,0.0012218372598491,9.098022217962226e-05,10.666401927274787,4.061773609724868,-48.32376885202219,15.74390459741389,555.89599609375,400.20751953125,446.88720703125,2069667.914782865,2069868.0,0.22015380859375,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201103A,,FRB20190303A,140846802.0,0.0,208.00704543980987,0.2263675692620063,48.2628173018466,0.2391985796080113,,97.8171958063972,65.80433689158247,103.18113124976858,61.471011241088135,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,10.7276983261,222.0014801025,0.0,3.323407835002508,0.0,8.809404597015483,16.182773794469938,222.2534295563491,0.1301323055407335,192.89620943740607,200.3968347129323,0.0029491195455193,0.0,,0.5390890093130661,0.3161103008417095,1.7645787658856986,0.6931129415112045,,1.0,59156.78983738267,2.7040089278784762e-08,59156.78977073673,4.7473994513325124e-08,0.0007987678599532,8.310443354490552e-05,111.58610813785052,50.33488123560202,-95.60287887601876,42.01938845720267,800.18310546875,614.22119140625,717.34619140625,2044016.1178323168,2044272.0,0.22979736328125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201104B,,,140960362.0,0.0,332.9477004676694,0.1826048631418995,-2.8440732560399824,0.0616395113587517,,58.39625507650292,-44.783888975778574,59.28383725930888,47.97048928930156,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,17.227519989,363.5324707031,,0.9790797245411818,,1.9616926161693984,21.56749270111902,364.15501513150525,0.0021043754282027,325.6837520244154,335.68404912957953,0.0019660801626741,0.0,,2.6384393696854325,1.6605085981029777,4.557001428262791,2.7893655965381616,,1.0,59157.135975156656,2.0972024117327237e-10,59157.135865959455,6.650324735346658e-10,0.0002543513256284,5.4115112712285385e-06,2.294202508287767,1.2653660264136024,-11.748034199206677,2.8556516276299884,686.97509765625,400.20751953125,441.24755859375,1743464.8432585876,1743924.0,0.34295654296875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201104A,,,141000212.0,0.0,39.3968477475656,0.1830927330156822,54.52672151764734,0.0546334437400446,,138.02282593043404,-5.204971685320775,119.6061839360036,78.32335262683652,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,18.0566577911,319.8600463867,,1.1834138838364794,,2.097646346012896,30.69016114906216,320.48768636616563,0.0282276671568329,144.38204870621092,105.33039306268051,0.0029491202440112,0.0040397630821125,0.0003650262915916,0.3975714794119718,0.2347664535572888,2.1671015332667625,0.8031910754683524,,1.0,59157.32242841796,2.133072385390733e-09,59157.322332315045,8.728216371878261e-09,0.0004692033750709,7.649271463549288e-05,40.39534798540818,4.611282082229927,-157.74800934440597,16.875795062856895,513.26904296875,403.11279296875,454.87060546875,2074602.114008646,2075537.0,0.218017578125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201105C,,,141186837.0,0.0,339.24373667534985,0.2505229090200638,41.827205862053056,0.2531671342194244,,97.72682154294488,-14.37037031033118,97.76487562717868,60.48338049747219,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,8.0107192993,572.1895751953,,1.5154245300436715,,2.804556179270401,11.692580852439963,572.6051183056902,0.0051195875924851,477.56101809330926,488.3145451920843,0.0019660801626741,0.0,,0.4702202996344386,0.2061059442250202,1.1645397392688592,0.4509221518879545,,1.0,59158.14915671049,4.96704899433098e-10,59158.14898500648,1.6142909231575682e-09,0.0003425392720139,1.5283671323082498e-05,1.813384529187444,2.0696578900919587,-6.822077621194974,3.4948382178290043,800.18310546875,400.20751953125,457.06787109375,2031991.2835530096,2032122.0,0.234375,,0.0,1.0,0.0,1.0,0.0,0.0,,photo,,0.1
FRB20201105B,,,141205076.0,0.0,,,,,Localization not available for sidelobe events.,,,,,,,Exposure not available for sidelobe events.  Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,10.7392606735,262.4389038086,,,,,15.90360097742149,262.32567677744,0.0377453984275972,223.68119293770536,232.90391936292428,0.0058982404880225,0.0,,,,,,Flux and fluence not available for sidelobe events.,1.0,59158.27994344769,4.757334082228226e-09,59158.27986478551,1.2276899497010165e-08,0.0021146233402148,0.0001923499450211,2.481556024978389,1.3131035546569787,-6.662442369393714,2.059215239986427,800.18310546875,400.20751953125,482.11669921875,1970639.0754759524,1970886.0,0.2574462890625,,0.0,1.0,1.0,0.0,0.0,0.0,,photo,,0.1
FRB20201105A,,,141207429.0,0.0,42.70411627521234,0.2304594989526275,15.549137025899585,0.2933446489178184,,160.66362306105188,-38.42356338190018,65.77300122327085,27.44563823668867,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,8.8260717392,581.0858154297,,13.180840058564078,,31.196016726083016,12.655583785913208,581.4724645112492,0.006048365953438,535.894557754708,542.3552116598772,0.0019660801626741,0.0,,0.511785265764213,0.2299534493965911,0.9168466189476776,0.3667519916192424,,1.0,59158.32657959235,7.671339119497134e-10,59158.32640522934,1.9702639519891822e-09,0.0003033113072587,1.2647889454586013e-05,5.475876758966392,2.2517434248142862,-11.692318648519942,3.3865647219975723,788.29345703125,400.20751953125,505.79833984375,1925533.8361990373,1925688.0,0.27447509765625,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201105D,,,141218061.0,0.0,63.82079573820813,0.1136568698046017,55.63604423786617,0.0441296602938976,,148.98538833625204,3.4396200300167856,54.13589463362551,55.01424694654692,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,46.2130355835,695.1193847656,,1.214100608480276,,2.1015727625768146,73.2133244649474,695.6035884415016,0.0113907784140396,512.3594048205817,410.5376526031602,0.0049151992425322,0.0044162612561604,0.000179091312486,1.2921035759290944,0.3899276166298739,6.006359734088563,1.7419705004940944,,1.0,59158.39702563871,1.0486012058663619e-09,59158.39681705181,3.5735183701035567e-09,0.0008146390272163,3.478478568333232e-05,19.90352178063497,0.8868659092178299,-65.84075758501841,2.607766777933477,561.19384765625,400.20751953125,465.49072265625,2070831.8091207887,2076185.0,0.2177734375,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201107B,,,141528888.0,0.0,59.69649379892964,0.0262318796655862,39.52395198839893,0.2068048719293713,,157.81607987619736,-10.33654440235117,100.88415823565956,56.7580956400432,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,10.1994419098,527.7084350586,,0.8047103782153537,,1.3987651176415674,17.22515843972168,528.0739984348653,0.0311755669084856,401.9546338176579,372.706224105254,0.0029491209425032,0.0,,0.2498958515618963,0.1461159923361559,0.6457786524717253,0.230104120898321,,1.0,59160.36919380844,1.252800529982778e-09,59160.36903545773,9.431882830313045e-09,0.0007522296304905,4.8412275771150026e-05,11.299106786674493,4.919808443966186,-116.09747874518278,31.577706537927305,483.67919921875,400.20751953125,420.15380859375,2116881.293916726,2117172.0,0.20233154296875,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201107A,,,141565900.0,0.0,250.94272562696685,0.0247421593404365,57.52869983790826,0.1730840726167564,,86.67800340725515,39.59148358027338,160.12739361573196,68.0192491636311,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,18.6851425171,657.108215332,,1.2109767256525514,,2.258475223227688,25.23654858275552,657.8786904968584,0.0063750589093851,618.7050212516016,625.7444199550232,0.0029491195455193,0.0015291713280903,0.0001574715160796,0.8574035149876762,0.4258331694122324,2.674975679866407,1.263312314842788,,1.0,59160.89643311161,7.505764898496634e-10,59160.89623583707,2.053049286132591e-09,0.0003733926279011,3.321684057645797e-05,-5.65852063266971,0.8580729441412848,0.3376895028650618,1.95621340151956,607.45849609375,400.20751953125,400.20751953125,2052573.116615631,2053203.0,0.20684814453125,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201108C,,,141632242.0,0.0,30.791105389501087,0.1984018719468635,39.99511337026169,0.0788676523574913,,137.54948273561314,-20.83197514113528,101.23021922938938,55.742665477334,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,12.491394043,1266.0958251953,,0.8627088160929111,,1.5087730670571535,16.759102901908697,1267.6464144583274,0.0126578739569649,1195.5942366445363,1197.3767861806946,0.0019660796970129,0.0,,0.3892261718480151,0.1803877307410349,1.017230581170023,0.3649524173192134,,1.0,59161.28698285212,1.2859135978260383e-09,59161.28660272982,4.006757592378562e-09,0.0009862786342409,5.224452122763173e-05,-1.3570072765223136,1.1727015359392152,-2.397491571473669,2.047284987930038,800.18310546875,400.20751953125,400.20751953125,2119327.1324699232,2119602.0,0.201416015625,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201108B,,,141653241.0,0.0,146.05194755632317,0.1575307849828415,34.51574875524801,0.1905416293991102,,190.5697475586508,49.49063832079611,96.53610873841212,47.400106980247344,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,14.8870229721,987.0775756836,,2.3342162179268966,,4.380068941108871,17.058428324040495,987.5214214324844,0.0121948430313263,948.873183181003,961.741540672595,0.0019660796970129,0.0,,0.6347486390083966,0.3510713740447865,2.474890013454576,1.2218467094866678,,1.0,59161.60334343948,1.9730244105176102e-09,59161.60304731675,4.155769062208492e-09,0.0008873328458426,6.310717111851761e-05,2.8297643105086627,1.4056387968380053,-4.277937583198521,1.8593078002839007,800.18310546875,400.20751953125,557.06787109375,1964607.0100231145,1964892.0,0.25970458984375,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20201108A,,,141680410.0,0.0,256.068792708241,0.0939971498924559,58.40867317761121,0.0516052172097474,,87.21776771454576,36.76635105736629,174.68119238725487,53.91355085811382,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,57.5140380859,402.3523864746,,0.9642066196826784,,1.6506366461464688,70.59780418995189,402.9735031741285,0.0023595070273621,361.9022105608028,368.5816970220956,0.0029491209425032,0.0018417578067912,5.137808805950687e-05,2.234233793042025,0.655139138611554,6.709346027043218,1.8895563404079712,,1.0,59161.909456367845,3.063025388883034e-10,59161.90933553035,7.698925941213021e-10,0.0004227338241265,1.1320363270844876e-05,-3.678408738989014,0.2927352501783802,-0.786230532867853,0.5730159593248305,700.01220703125,400.20751953125,400.20751953125,2118025.9500435567,2123003.0,0.20013427734375,,0.0,1.0,0.0,0.0,0.0,0.0,,photo,,0.1
